segmented_aggregation-none-bm25_k1=1.05_k3=700_b=0.50-none-max-wavg_koetal04-query_first,0.7233,0.8866,80.9000
segmented_aggregation-none-bm25_k1=1.05_k3=650_b=0.50-none-max-wavg_koetal04-query_first,0.7233,0.8866,80.9000
segmented_aggregation-none-bm25_k1=1.05_k3=600_b=0.50-none-max-wavg_koetal04-query_first,0.7233,0.8866,80.9000
segmented_aggregation-none-bm25_k1=1.05_k3=550_b=0.50-none-max-wavg_koetal04-query_first,0.7233,0.8866,80.9000
segmented_aggregation-none-bm25_k1=1.05_k3=500_b=0.50-none-max-wavg_koetal04-query_first,0.7233,0.8866,80.9000
segmented_aggregation-none-bm25_k1=1.05_k3=50_b=0.50-none-max-wavg_koetal04-query_first,0.7233,0.8866,80.9000
segmented_aggregation-none-bm25_k1=1.05_k3=450_b=0.50-none-max-wavg_koetal04-query_first,0.7233,0.8866,80.9000
segmented_aggregation-none-bm25_k1=1.05_k3=400_b=0.50-none-max-wavg_koetal04-query_first,0.7233,0.8866,80.9000
segmented_aggregation-none-bm25_k1=1.05_k3=350_b=0.50-none-max-wavg_koetal04-query_first,0.7233,0.8866,80.9000
segmented_aggregation-none-bm25_k1=1.05_k3=300_b=0.50-none-max-wavg_koetal04-query_first,0.7233,0.8866,80.9000
segmented_aggregation-none-bm25_k1=1.05_k3=250_b=0.50-none-max-wavg_koetal04-query_first,0.7233,0.8866,80.9000
segmented_aggregation-none-bm25_k1=1.05_k3=200_b=0.50-none-max-wavg_koetal04-query_first,0.7233,0.8866,80.9000
segmented_aggregation-none-bm25_k1=1.05_k3=150_b=0.50-none-max-wavg_koetal04-query_first,0.7233,0.8866,80.9000
segmented_aggregation-none-bm25_k1=1.05_k3=1000_b=0.50-none-max-wavg_koetal04-query_first,0.7233,0.8866,80.9000
segmented_aggregation-none-bm25_k1=1.05_k3=100_b=0.50-none-max-wavg_koetal04-query_first,0.7233,0.8866,80.9000
segmented_aggregation-none-bm25_k1=1.05_k3=950_b=0.85-none-max-wavg_koetal04-query_first,0.7233,0.8860,81.8333
segmented_aggregation-none-bm25_k1=1.05_k3=900_b=0.85-none-max-wavg_koetal04-query_first,0.7233,0.8860,81.8333
segmented_aggregation-none-bm25_k1=1.05_k3=850_b=0.85-none-max-wavg_koetal04-query_first,0.7233,0.8860,81.8333
segmented_aggregation-none-bm25_k1=1.05_k3=800_b=0.85-none-max-wavg_koetal04-query_first,0.7233,0.8860,81.8333
segmented_aggregation-none-bm25_k1=1.05_k3=750_b=0.85-none-max-wavg_koetal04-query_first,0.7233,0.8860,81.8333
segmented_aggregation-none-bm25_k1=1.05_k3=700_b=0.85-none-max-wavg_koetal04-query_first,0.7233,0.8860,81.8333
segmented_aggregation-none-bm25_k1=1.05_k3=650_b=0.85-none-max-wavg_koetal04-query_first,0.7233,0.8860,81.8333
segmented_aggregation-none-bm25_k1=1.05_k3=600_b=0.85-none-max-wavg_koetal04-query_first,0.7233,0.8860,81.8333
segmented_aggregation-none-bm25_k1=1.05_k3=550_b=0.85-none-max-wavg_koetal04-query_first,0.7233,0.8860,81.8333
segmented_aggregation-none-bm25_k1=1.05_k3=500_b=0.85-none-max-wavg_koetal04-query_first,0.7233,0.8860,81.8333
segmented_aggregation-none-bm25_k1=1.05_k3=450_b=0.85-none-max-wavg_koetal04-query_first,0.7233,0.8860,81.8333
segmented_aggregation-none-bm25_k1=1.05_k3=400_b=0.85-none-max-wavg_koetal04-query_first,0.7233,0.8860,81.8333
segmented_aggregation-none-bm25_k1=1.05_k3=350_b=0.85-none-max-wavg_koetal04-query_first,0.7233,0.8860,81.8333
segmented_aggregation-none-bm25_k1=1.05_k3=300_b=0.85-none-max-wavg_koetal04-query_first,0.7233,0.8860,81.8333
segmented_aggregation-none-bm25_k1=1.05_k3=250_b=0.85-none-max-wavg_koetal04-query_first,0.7233,0.8860,81.8333
segmented_aggregation-none-bm25_k1=1.05_k3=200_b=0.85-none-max-wavg_koetal04-query_first,0.7233,0.8860,81.8333
segmented_aggregation-none-bm25_k1=1.05_k3=150_b=0.85-none-max-wavg_koetal04-query_first,0.7233,0.8860,81.8333
segmented_aggregation-none-bm25_k1=1.05_k3=1000_b=0.85-none-max-wavg_koetal04-query_first,0.7233,0.8860,81.8333
segmented_aggregation-none-bm25_k1=1.55_k3=950_b=0.85-none-max-wavg_koetal04-query_first,0.7233,0.8857,81.8333
segmented_aggregation-none-bm25_k1=1.55_k3=900_b=0.85-none-max-wavg_koetal04-query_first,0.7233,0.8857,81.8333
segmented_aggregation-none-bm25_k1=1.55_k3=850_b=0.85-none-max-wavg_koetal04-query_first,0.7233,0.8857,81.8333
segmented_aggregation-none-bm25_k1=1.55_k3=800_b=0.85-none-max-wavg_koetal04-query_first,0.7233,0.8857,81.8333
segmented_aggregation-none-bm25_k1=1.55_k3=750_b=0.85-none-max-wavg_koetal04-query_first,0.7233,0.8857,81.8333
segmented_aggregation-none-bm25_k1=1.55_k3=700_b=0.85-none-max-wavg_koetal04-query_first,0.7233,0.8857,81.8333
segmented_aggregation-none-bm25_k1=1.55_k3=650_b=0.85-none-max-wavg_koetal04-query_first,0.7233,0.8857,81.8333
segmented_aggregation-none-bm25_k1=1.55_k3=600_b=0.85-none-max-wavg_koetal04-query_first,0.7233,0.8857,81.8333
segmented_aggregation-none-bm25_k1=1.55_k3=550_b=0.85-none-max-wavg_koetal04-query_first,0.7233,0.8857,81.8333
segmented_aggregation-none-bm25_k1=1.55_k3=500_b=0.85-none-max-wavg_koetal04-query_first,0.7233,0.8857,81.8333
segmented_aggregation-none-bm25_k1=1.55_k3=450_b=0.85-none-max-wavg_koetal04-query_first,0.7233,0.8857,81.8333
segmented_aggregation-none-bm25_k1=1.55_k3=400_b=0.85-none-max-wavg_koetal04-query_first,0.7233,0.8857,81.8333
segmented_aggregation-none-bm25_k1=1.55_k3=350_b=0.85-none-max-wavg_koetal04-query_first,0.7233,0.8857,81.8333
segmented_aggregation-none-bm25_k1=1.55_k3=300_b=0.85-none-max-wavg_koetal04-query_first,0.7233,0.8857,81.8333
segmented_aggregation-none-bm25_k1=1.55_k3=250_b=0.85-none-max-wavg_koetal04-query_first,0.7233,0.8857,81.8333
segmented_aggregation-none-bm25_k1=1.55_k3=200_b=0.85-none-max-wavg_koetal04-query_first,0.7233,0.8857,81.8333
segmented_aggregation-none-bm25_k1=1.55_k3=150_b=0.85-none-max-wavg_koetal04-query_first,0.7233,0.8857,81.8333
segmented_aggregation-none-bm25_k1=1.55_k3=1000_b=0.85-none-max-wavg_koetal04-query_first,0.7233,0.8857,81.8333
segmented_aggregation-none-bm25_k1=1.55_k3=100_b=0.85-none-max-wavg_koetal04-query_first,0.7233,0.8857,81.8333
segmented_aggregation-none-bm25_k1=1.00_k3=50_b=0.95-none-max-wavg_koetal04-query_first,0.7233,0.8857,81.8333
segmented_aggregation-none-bm25_k1=1.85_k3=950_b=0.95-none-max-wavg_koetal04-query_first,0.7233,0.8842,81.5000
segmented_aggregation-none-bm25_k1=1.85_k3=900_b=0.95-none-max-wavg_koetal04-query_first,0.7233,0.8842,81.5000
segmented_aggregation-none-bm25_k1=1.85_k3=850_b=0.95-none-max-wavg_koetal04-query_first,0.7233,0.8842,81.5000
segmented_aggregation-none-bm25_k1=1.85_k3=800_b=0.95-none-max-wavg_koetal04-query_first,0.7233,0.8842,81.5000
segmented_aggregation-none-bm25_k1=1.85_k3=750_b=0.95-none-max-wavg_koetal04-query_first,0.7233,0.8842,81.5000
segmented_aggregation-none-bm25_k1=1.85_k3=700_b=0.95-none-max-wavg_koetal04-query_first,0.7233,0.8842,81.5000
segmented_aggregation-none-bm25_k1=1.85_k3=650_b=0.95-none-max-wavg_koetal04-query_first,0.7233,0.8842,81.5000
segmented_aggregation-none-bm25_k1=1.85_k3=600_b=0.95-none-max-wavg_koetal04-query_first,0.7233,0.8842,81.5000
segmented_aggregation-none-bm25_k1=1.85_k3=550_b=0.95-none-max-wavg_koetal04-query_first,0.7233,0.8842,81.5000
segmented_aggregation-none-bm25_k1=1.85_k3=500_b=0.95-none-max-wavg_koetal04-query_first,0.7233,0.8842,81.5000
segmented_aggregation-none-bm25_k1=1.85_k3=450_b=0.95-none-max-wavg_koetal04-query_first,0.7233,0.8842,81.5000
segmented_aggregation-none-bm25_k1=1.85_k3=400_b=0.95-none-max-wavg_koetal04-query_first,0.7233,0.8842,81.5000
segmented_aggregation-none-bm25_k1=1.85_k3=350_b=0.95-none-max-wavg_koetal04-query_first,0.7233,0.8842,81.5000
segmented_aggregation-none-bm25_k1=1.85_k3=300_b=0.95-none-max-wavg_koetal04-query_first,0.7233,0.8842,81.5000
segmented_aggregation-none-bm25_k1=1.85_k3=250_b=0.95-none-max-wavg_koetal04-query_first,0.7233,0.8842,81.5000
segmented_aggregation-none-bm25_k1=1.85_k3=200_b=0.95-none-max-wavg_koetal04-query_first,0.7233,0.8842,81.5000
segmented_aggregation-none-bm25_k1=1.85_k3=150_b=0.95-none-max-wavg_koetal04-query_first,0.7233,0.8842,81.5000
segmented_aggregation-none-bm25_k1=1.85_k3=1000_b=0.95-none-max-wavg_koetal04-query_first,0.7233,0.8842,81.5000
segmented_aggregation-none-bm25_k1=1.85_k3=100_b=0.95-none-max-wavg_koetal04-query_first,0.7233,0.8842,81.5000
segmented_aggregation-none-bm25_k1=1.75_k3=50_b=0.95-none-max-wavg_koetal04-query_first,0.7233,0.8842,81.5000
segmented_aggregation-none-bm25_k1=1.75_k3=100_b=0.95-none-max-wavg_koetal04-query_first,0.7233,0.8842,81.5000
segmented_ml-kolczetal00_firsttwopara-bm25_k1=1.75_k3=0_b=0.95-none,0.7232,0.8910,80.0667
segmented_ml-kolczetal00_firsttwopara-bm25_k1=1.70_k3=0_b=0.95-none,0.7232,0.8910,80.0667
segmented_ml-kolczetal00_firsttwopara-bm25_k1=1.65_k3=0_b=0.95-none,0.7232,0.8910,80.0667
segmented_ml-kolczetal00_firsttwopara-bm25_k1=1.60_k3=0_b=0.95-none,0.7232,0.8910,80.0667
segmented_aggregation-none-bm25_k1=1.25_k3=950_b=0.45-none-max-wavg_koetal04-query_first,0.7232,0.8868,80.9000
segmented_aggregation-none-bm25_k1=1.25_k3=900_b=0.45-none-max-wavg_koetal04-query_first,0.7232,0.8868,80.9000
segmented_aggregation-none-bm25_k1=1.25_k3=850_b=0.45-none-max-wavg_koetal04-query_first,0.7232,0.8868,80.9000
segmented_aggregation-none-bm25_k1=1.25_k3=800_b=0.45-none-max-wavg_koetal04-query_first,0.7232,0.8868,80.9000
segmented_aggregation-none-bm25_k1=1.25_k3=750_b=0.45-none-max-wavg_koetal04-query_first,0.7232,0.8868,80.9000
segmented_aggregation-none-bm25_k1=1.25_k3=700_b=0.45-none-max-wavg_koetal04-query_first,0.7232,0.8868,80.9000
segmented_aggregation-none-bm25_k1=1.25_k3=650_b=0.45-none-max-wavg_koetal04-query_first,0.7232,0.8868,80.9000
segmented_aggregation-none-bm25_k1=1.25_k3=600_b=0.45-none-max-wavg_koetal04-query_first,0.7232,0.8868,80.9000
segmented_aggregation-none-bm25_k1=1.25_k3=550_b=0.45-none-max-wavg_koetal04-query_first,0.7232,0.8868,80.9000
segmented_aggregation-none-bm25_k1=1.25_k3=500_b=0.45-none-max-wavg_koetal04-query_first,0.7232,0.8868,80.9000
segmented_aggregation-none-bm25_k1=1.25_k3=50_b=0.45-none-max-wavg_koetal04-query_first,0.7232,0.8868,80.9000
segmented_aggregation-none-bm25_k1=1.25_k3=450_b=0.45-none-max-wavg_koetal04-query_first,0.7232,0.8868,80.9000
segmented_aggregation-none-bm25_k1=1.25_k3=400_b=0.45-none-max-wavg_koetal04-query_first,0.7232,0.8868,80.9000
segmented_aggregation-none-bm25_k1=1.25_k3=350_b=0.45-none-max-wavg_koetal04-query_first,0.7232,0.8868,80.9000
segmented_aggregation-none-bm25_k1=1.25_k3=300_b=0.45-none-max-wavg_koetal04-query_first,0.7232,0.8868,80.9000
segmented_aggregation-none-bm25_k1=1.25_k3=250_b=0.45-none-max-wavg_koetal04-query_first,0.7232,0.8868,80.9000
segmented_aggregation-none-bm25_k1=1.25_k3=200_b=0.45-none-max-wavg_koetal04-query_first,0.7232,0.8868,80.9000
segmented_aggregation-none-bm25_k1=1.25_k3=150_b=0.45-none-max-wavg_koetal04-query_first,0.7232,0.8868,80.9000
segmented_aggregation-none-bm25_k1=1.25_k3=1000_b=0.45-none-max-wavg_koetal04-query_first,0.7232,0.8868,80.9000
segmented_aggregation-none-bm25_k1=1.25_k3=100_b=0.45-none-max-wavg_koetal04-query_first,0.7232,0.8868,80.9000
segmented_aggregation-none-bm25_k1=1.35_k3=50_b=1.00-none-max-wavg_koetal04-query_first,0.7232,0.8859,81.5000
segmented_aggregation-none-bm25_k1=1.35_k3=250_b=1.00-none-max-wavg_koetal04-query_first,0.7232,0.8859,81.5000
segmented_aggregation-none-bm25_k1=1.35_k3=200_b=1.00-none-max-wavg_koetal04-query_first,0.7232,0.8859,81.5000
segmented_aggregation-none-bm25_k1=1.35_k3=150_b=1.00-none-max-wavg_koetal04-query_first,0.7232,0.8859,81.5000
segmented_aggregation-none-bm25_k1=1.35_k3=100_b=1.00-none-max-wavg_koetal04-query_first,0.7232,0.8859,81.5000
segmented_aggregation-none-bm25_k1=1.50_k3=50_b=1.00-none-max-wavg_koetal04-query_first,0.7232,0.8843,81.5000
segmented_aggregation-none-bm25_k1=1.65_k3=950_b=1.00-none-max-wavg_koetal04-query_first,0.7232,0.8842,81.5000
segmented_aggregation-none-bm25_k1=1.65_k3=900_b=1.00-none-max-wavg_koetal04-query_first,0.7232,0.8842,81.5000
segmented_aggregation-none-bm25_k1=1.65_k3=850_b=1.00-none-max-wavg_koetal04-query_first,0.7232,0.8842,81.5000
segmented_aggregation-none-bm25_k1=1.65_k3=800_b=1.00-none-max-wavg_koetal04-query_first,0.7232,0.8842,81.5000
segmented_aggregation-none-bm25_k1=1.65_k3=750_b=1.00-none-max-wavg_koetal04-query_first,0.7232,0.8842,81.5000
segmented_aggregation-none-bm25_k1=1.65_k3=700_b=1.00-none-max-wavg_koetal04-query_first,0.7232,0.8842,81.5000
segmented_aggregation-none-bm25_k1=1.65_k3=650_b=1.00-none-max-wavg_koetal04-query_first,0.7232,0.8842,81.5000
segmented_aggregation-none-bm25_k1=1.65_k3=600_b=1.00-none-max-wavg_koetal04-query_first,0.7232,0.8842,81.5000
segmented_aggregation-none-bm25_k1=1.65_k3=550_b=1.00-none-max-wavg_koetal04-query_first,0.7232,0.8842,81.5000
segmented_aggregation-none-bm25_k1=1.65_k3=500_b=1.00-none-max-wavg_koetal04-query_first,0.7232,0.8842,81.5000
segmented_aggregation-none-bm25_k1=1.65_k3=450_b=1.00-none-max-wavg_koetal04-query_first,0.7232,0.8842,81.5000
segmented_aggregation-none-bm25_k1=1.65_k3=400_b=1.00-none-max-wavg_koetal04-query_first,0.7232,0.8842,81.5000
segmented_aggregation-none-bm25_k1=1.65_k3=350_b=1.00-none-max-wavg_koetal04-query_first,0.7232,0.8842,81.5000
segmented_aggregation-none-bm25_k1=1.65_k3=300_b=1.00-none-max-wavg_koetal04-query_first,0.7232,0.8842,81.5000
segmented_aggregation-none-bm25_k1=1.65_k3=250_b=1.00-none-max-wavg_koetal04-query_first,0.7232,0.8842,81.5000
segmented_aggregation-none-bm25_k1=1.65_k3=200_b=1.00-none-max-wavg_koetal04-query_first,0.7232,0.8842,81.5000
segmented_aggregation-none-bm25_k1=1.65_k3=150_b=1.00-none-max-wavg_koetal04-query_first,0.7232,0.8842,81.5000
segmented_aggregation-none-bm25_k1=1.65_k3=1000_b=1.00-none-max-wavg_koetal04-query_first,0.7232,0.8842,81.5000
segmented_aggregation-none-bm25_k1=1.65_k3=100_b=1.00-none-max-wavg_koetal04-query_first,0.7232,0.8842,81.5000
segmented_aggregation-none-bm25_k1=1.60_k3=950_b=1.00-none-max-wavg_koetal04-query_first,0.7232,0.8842,81.5000
segmented_aggregation-none-bm25_k1=1.60_k3=900_b=1.00-none-max-wavg_koetal04-query_first,0.7232,0.8842,81.5000
segmented_aggregation-none-bm25_k1=1.60_k3=850_b=1.00-none-max-wavg_koetal04-query_first,0.7232,0.8842,81.5000
segmented_aggregation-none-bm25_k1=1.60_k3=800_b=1.00-none-max-wavg_koetal04-query_first,0.7232,0.8842,81.5000
segmented_aggregation-none-bm25_k1=1.60_k3=750_b=1.00-none-max-wavg_koetal04-query_first,0.7232,0.8842,81.5000
segmented_aggregation-none-bm25_k1=1.60_k3=700_b=1.00-none-max-wavg_koetal04-query_first,0.7232,0.8842,81.5000
segmented_aggregation-none-bm25_k1=1.60_k3=650_b=1.00-none-max-wavg_koetal04-query_first,0.7232,0.8842,81.5000
segmented_aggregation-none-bm25_k1=1.60_k3=600_b=1.00-none-max-wavg_koetal04-query_first,0.7232,0.8842,81.5000
segmented_aggregation-none-bm25_k1=1.60_k3=550_b=1.00-none-max-wavg_koetal04-query_first,0.7232,0.8842,81.5000
segmented_aggregation-none-bm25_k1=1.60_k3=500_b=1.00-none-max-wavg_koetal04-query_first,0.7232,0.8842,81.5000
segmented_aggregation-none-bm25_k1=1.60_k3=450_b=1.00-none-max-wavg_koetal04-query_first,0.7232,0.8842,81.5000
segmented_aggregation-none-bm25_k1=1.60_k3=400_b=1.00-none-max-wavg_koetal04-query_first,0.7232,0.8842,81.5000
segmented_aggregation-none-bm25_k1=1.60_k3=350_b=1.00-none-max-wavg_koetal04-query_first,0.7232,0.8842,81.5000
segmented_aggregation-none-bm25_k1=1.60_k3=300_b=1.00-none-max-wavg_koetal04-query_first,0.7232,0.8842,81.5000
segmented_aggregation-none-bm25_k1=1.60_k3=250_b=1.00-none-max-wavg_koetal04-query_first,0.7232,0.8842,81.5000
segmented_aggregation-none-bm25_k1=1.60_k3=200_b=1.00-none-max-wavg_koetal04-query_first,0.7232,0.8842,81.5000
segmented_aggregation-none-bm25_k1=1.60_k3=150_b=1.00-none-max-wavg_koetal04-query_first,0.7232,0.8842,81.5000
segmented_aggregation-none-bm25_k1=1.60_k3=1000_b=1.00-none-max-wavg_koetal04-query_first,0.7232,0.8842,81.5000
segmented_aggregation-none-bm25_k1=1.55_k3=950_b=1.00-none-max-wavg_koetal04-query_first,0.7232,0.8842,81.5000
segmented_aggregation-none-bm25_k1=1.55_k3=900_b=1.00-none-max-wavg_koetal04-query_first,0.7232,0.8842,81.5000
segmented_aggregation-none-bm25_k1=1.55_k3=850_b=1.00-none-max-wavg_koetal04-query_first,0.7232,0.8842,81.5000
segmented_aggregation-none-bm25_k1=1.55_k3=800_b=1.00-none-max-wavg_koetal04-query_first,0.7232,0.8842,81.5000
segmented_aggregation-none-bm25_k1=1.55_k3=750_b=1.00-none-max-wavg_koetal04-query_first,0.7232,0.8842,81.5000
segmented_aggregation-none-bm25_k1=1.55_k3=700_b=1.00-none-max-wavg_koetal04-query_first,0.7232,0.8842,81.5000
segmented_aggregation-none-bm25_k1=1.55_k3=650_b=1.00-none-max-wavg_koetal04-query_first,0.7232,0.8842,81.5000
segmented_aggregation-none-bm25_k1=1.55_k3=600_b=1.00-none-max-wavg_koetal04-query_first,0.7232,0.8842,81.5000
segmented_aggregation-none-bm25_k1=1.55_k3=550_b=1.00-none-max-wavg_koetal04-query_first,0.7232,0.8842,81.5000
segmented_aggregation-none-bm25_k1=1.55_k3=500_b=1.00-none-max-wavg_koetal04-query_first,0.7232,0.8842,81.5000
segmented_aggregation-none-bm25_k1=1.55_k3=450_b=1.00-none-max-wavg_koetal04-query_first,0.7232,0.8842,81.5000
segmented_aggregation-none-bm25_k1=1.55_k3=400_b=1.00-none-max-wavg_koetal04-query_first,0.7232,0.8842,81.5000
segmented_aggregation-none-bm25_k1=1.55_k3=1000_b=1.00-none-max-wavg_koetal04-query_first,0.7232,0.8842,81.5000
segmented_aggregation-none-bm25_k1=1.55_k3=100_b=1.00-none-max-wavg_koetal04-query_first,0.7232,0.8842,81.5000
segmented_aggregation-none-bm25_k1=1.50_k3=900_b=1.00-none-max-wavg_koetal04-query_first,0.7232,0.8842,81.5000
segmented_aggregation-none-bm25_k1=1.50_k3=850_b=1.00-none-max-wavg_koetal04-query_first,0.7232,0.8842,81.5000
segmented_aggregation-none-bm25_k1=1.50_k3=800_b=1.00-none-max-wavg_koetal04-query_first,0.7232,0.8842,81.5000
segmented_aggregation-none-bm25_k1=1.50_k3=750_b=1.00-none-max-wavg_koetal04-query_first,0.7232,0.8842,81.5000
segmented_aggregation-none-bm25_k1=1.50_k3=700_b=1.00-none-max-wavg_koetal04-query_first,0.7232,0.8842,81.5000
segmented_aggregation-none-bm25_k1=1.50_k3=650_b=1.00-none-max-wavg_koetal04-query_first,0.7232,0.8842,81.5000
segmented_aggregation-none-bm25_k1=1.50_k3=600_b=1.00-none-max-wavg_koetal04-query_first,0.7232,0.8842,81.5000
segmented_aggregation-none-bm25_k1=1.50_k3=550_b=1.00-none-max-wavg_koetal04-query_first,0.7232,0.8842,81.5000
segmented_aggregation-none-bm25_k1=1.50_k3=500_b=1.00-none-max-wavg_koetal04-query_first,0.7232,0.8842,81.5000
segmented_aggregation-none-bm25_k1=1.50_k3=450_b=1.00-none-max-wavg_koetal04-query_first,0.7232,0.8842,81.5000
segmented_aggregation-none-bm25_k1=1.50_k3=400_b=1.00-none-max-wavg_koetal04-query_first,0.7232,0.8842,81.5000
segmented_aggregation-none-bm25_k1=1.50_k3=350_b=1.00-none-max-wavg_koetal04-query_first,0.7232,0.8842,81.5000
segmented_aggregation-none-bm25_k1=1.50_k3=300_b=1.00-none-max-wavg_koetal04-query_first,0.7232,0.8842,81.5000
segmented_aggregation-none-bm25_k1=1.50_k3=250_b=1.00-none-max-wavg_koetal04-query_first,0.7232,0.8842,81.5000
segmented_aggregation-none-bm25_k1=1.50_k3=200_b=1.00-none-max-wavg_koetal04-query_first,0.7232,0.8842,81.5000
segmented_aggregation-none-bm25_k1=1.50_k3=150_b=1.00-none-max-wavg_koetal04-query_first,0.7232,0.8842,81.5000
segmented_aggregation-none-bm25_k1=2.00_k3=0_b=0.40-none-max-wavg_koetal04-query_first,0.7231,0.8900,79.9000
segmented_aggregation-none-bm25_k1=1.95_k3=0_b=0.40-none-max-wavg_koetal04-query_first,0.7231,0.8900,79.9000
segmented_aggregation-none-bm25_k1=1.90_k3=0_b=0.40-none-max-wavg_koetal04-query_first,0.7231,0.8900,79.9000
segmented_ml-kolczetal00_firsttwopara-bm25_k1=1.50_k3=0_b=0.80-none,0.7231,0.8880,81.0667
segmented_aggregation-none-bm25_k1=1.45_k3=950_b=0.85-none-max-wavg_koetal04-query_first,0.7231,0.8857,81.8333
segmented_aggregation-none-bm25_k1=1.45_k3=900_b=0.85-none-max-wavg_koetal04-query_first,0.7231,0.8857,81.8333
segmented_aggregation-none-bm25_k1=1.45_k3=850_b=0.85-none-max-wavg_koetal04-query_first,0.7231,0.8857,81.8333
segmented_aggregation-none-bm25_k1=1.45_k3=800_b=0.85-none-max-wavg_koetal04-query_first,0.7231,0.8857,81.8333
segmented_aggregation-none-bm25_k1=1.45_k3=750_b=0.85-none-max-wavg_koetal04-query_first,0.7231,0.8857,81.8333
segmented_aggregation-none-bm25_k1=1.45_k3=700_b=0.85-none-max-wavg_koetal04-query_first,0.7231,0.8857,81.8333
segmented_aggregation-none-bm25_k1=1.45_k3=650_b=0.85-none-max-wavg_koetal04-query_first,0.7231,0.8857,81.8333
segmented_aggregation-none-bm25_k1=1.45_k3=600_b=0.85-none-max-wavg_koetal04-query_first,0.7231,0.8857,81.8333
segmented_aggregation-none-bm25_k1=1.45_k3=550_b=0.85-none-max-wavg_koetal04-query_first,0.7231,0.8857,81.8333
segmented_aggregation-none-bm25_k1=1.45_k3=500_b=0.85-none-max-wavg_koetal04-query_first,0.7231,0.8857,81.8333
segmented_aggregation-none-bm25_k1=1.45_k3=450_b=0.85-none-max-wavg_koetal04-query_first,0.7231,0.8857,81.8333
segmented_aggregation-none-bm25_k1=1.45_k3=400_b=0.85-none-max-wavg_koetal04-query_first,0.7231,0.8857,81.8333
segmented_aggregation-none-bm25_k1=1.45_k3=350_b=0.85-none-max-wavg_koetal04-query_first,0.7231,0.8857,81.8333
segmented_aggregation-none-bm25_k1=1.45_k3=300_b=0.85-none-max-wavg_koetal04-query_first,0.7231,0.8857,81.8333
segmented_aggregation-none-bm25_k1=1.45_k3=1000_b=0.85-none-max-wavg_koetal04-query_first,0.7231,0.8857,81.8333
segmented_aggregation-none-bm25_k1=1.30_k3=950_b=0.85-none-max-wavg_koetal04-query_first,0.7231,0.8857,81.8333
segmented_aggregation-none-bm25_k1=1.30_k3=900_b=0.85-none-max-wavg_koetal04-query_first,0.7231,0.8857,81.8333
segmented_aggregation-none-bm25_k1=1.30_k3=850_b=0.85-none-max-wavg_koetal04-query_first,0.7231,0.8857,81.8333
segmented_aggregation-none-bm25_k1=1.30_k3=800_b=0.85-none-max-wavg_koetal04-query_first,0.7231,0.8857,81.8333
